Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,BuildingName,Room#,Term,Cross-List,Status,Instructor,Enrollment,MaxEnrollment
AREN,4348,101,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,124,2228,2228_1_0499_UTARL_1 - Exam,Scheduled,Sayah,1,20
AREN,4348,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,124,2228,2228_1_0499_UTARL_1 - Exam,Scheduled,Sayah,5,15
AREN,2313,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,106,2228,2228_1_0468_UTARL_1 - Exam,Scheduled,Karbhari,16,30
AREN,3311,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,NH,105,2228,2228_1_0474_UTARL_1 - Exam,Scheduled,Yin,11,15
AREN,4352,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,109,2228,2228_1_0502_UTARL_1 - Exam,Scheduled,Gomez-Torres,11,15
AREN,3341,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,NH,105,2228,2228_1_0476_UTARL_1 - Exam,Scheduled,Ham,11,20
AREN,3343,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,GACB,105,2228,2228_1_0478_UTARL_1 - Exam,Scheduled,Yu,4,20
AREN,3343,101,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,GACB,105,2228,2228_1_0478_UTARL_1 - Exam,Scheduled,Yu,10,20
AREN,3331,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,105,2228,2228_1_0463_UTARL_1 - Exam,Scheduled,Fairchild,9,40
AREN,3347,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,105,2228,2228_1_0479_UTARL_1 - Exam,Scheduled,Azzawi,2,20
AREN,4309,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,WH,221,2228,-,Scheduled,Yaduvanshi,12,20
AREN,4360,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,WH,402,2228,-,Scheduled,Balderrama,2,10
AREN,4346,1,LEC/Fall 2022 Official Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,WH,221,2228,-,Scheduled,Kenarangui,21,30
AREN,3213,1,LEC/Fall Official Final Exams,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,WH,210,2228,-,Scheduled,Park,6,30
ART,1310,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0177_UTARL_1 - Exam,Scheduled,Wright,25,25
ART,1310,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0177_UTARL_1 - Exam,Scheduled,Wright,49,50
ART,3320,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,FA,2102A,2228,2228_1_0537_UTARL_1 - Exam,Scheduled,Barnes,21,35
ART,1301,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,FA,148,2228,-,Scheduled,Jawad,126,125
ART,3314,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,FA,2102A,2228,-,Scheduled,McVay,38,40
ART,4391,10,IND/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,SAC,141,2228,2228_1_0600_UTARL_1 - Exam,Scheduled,Wood,1,5
ART,1309,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0176_UTARL_1 - Exam,Scheduled,Vaccaro,25,25
ART,1309,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0176_UTARL_1 - Exam,Scheduled,Vaccaro,50,50
ART,4396,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,2102A,2228,2228_1_0538_UTARL_1 - Exam,Scheduled,Coleman,23,35
ART,3316,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,FA,2102A,2228,2228_1_0257_UTARL_1 - Exam,Scheduled,McCurdy,31,35
ART,1317,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,FA,148,2228,2228_1_0178_UTARL_1 - Exam,Scheduled,McCurdy,50,50
ART,1317,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,FA,148,2228,2228_1_0178_UTARL_1 - Exam,Scheduled,McCurdy,24,25
ART,3321,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,2102A,2228,-,Scheduled,Coleman,39,40
ART,5320,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,FA,327A,2228,-,Scheduled,Barnes,9,13
ART,3322,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,2102,2228,-,Scheduled,Bartholomee,16,18
ART,1300,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0175_UTARL_1 - Exam,Scheduled,McCurdy,45,45
ART,1300,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,148,2228,2228_1_0175_UTARL_1 - Exam,Scheduled,McCurdy,44,45
ASL,1442,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,TH,118,2228,-,Scheduled,Mitchell,24,25
ASL,2313,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,TH,118,2228,-,Scheduled,Egbert,15,25
ASL,1441,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,TH,101,2228,-,Scheduled,Egbert,25,25
ASTR,1345,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,SH,101,2228,-,Scheduled,Veerabathina,114,150
ASTR,1345,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,SH,100,2228,-,Scheduled,Park,85,150
ASTR,1345,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,SH,100,2228,-,Scheduled,Veerabathina,163,164
ASTR,1346,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,SH,330,2228,-,Scheduled,Veerabathina,25,55
BANA,3309,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,140,2228,-,Scheduled,Murad,4,59
BANA,4308,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,251,2228,-,Scheduled,Liao,3,40
BCMN,3319,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,122,2228,-,Scheduled,Liguez,13,30
BCMN,3350,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,FA,414,2228,-,Scheduled,Rodriguez Becerra,7,20
BCMN,2347,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,COBA,336,2228,-,Scheduled,Tremayne,15,20
BCMN,2347,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,FA,411A,2228,-,Scheduled,Liguez,20,20
BCMN,3340,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,409,2228,-,Scheduled,Sinta Morales,20,30
BCMN,2370,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,404,2228,-,Scheduled,Aiken,20,20
BCMN,2358,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,FA,408,2228,-,Scheduled,Aiken,17,18
BCMN,2358,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,408,2228,-,Scheduled,Rodriguez Becerra,13,18
BCMN,4322,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,FA,404,2228,-,Scheduled,Aiken,14,24
BCMN,2357,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,122,2228,-,Scheduled,Liguez,16,20
BCMN,2357,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,122,2228,-,Scheduled,Liguez,20,20
BCMN,2360,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,409,2228,-,Scheduled,Aiken,31,60
BCMN,3380,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,122,2228,-,Scheduled,Tremayne,16,16
BCOM,5375,1,SEM/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,COBA,138,2228,-,Scheduled,Carr,16,35
BCOM,3360,17,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,253,2228,-,Scheduled,Philip,44,45
BCOM,3360,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,COBA,253,2228,-,Scheduled,Buckman,44,45
BCOM,3360,7,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,252,2228,-,Scheduled,Anderson,40,45
BCOM,3360,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,COBA,251,2228,-,Scheduled,Venable,45,45
BCOM,3360,16,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,COBA,253,2228,-,Scheduled,Philip,41,45
BCOM,3360,11,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,251,2228,2228_1_0138_UTARL_1 - Exam,Scheduled,Buckman,34,35
BCOM,3360,5,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,COBA,253,2228,-,Scheduled,Carr,45,45
BCOM,3360,8,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,251,2228,-,Scheduled,Carr,43,45
BCOM,3360,14,LEC/Fall Final Exam,S,12/10/2022,12/10/2022,9:00 AM,11:30 AM,COBA,243,2228,-,Scheduled,Raskopf,32,45
BCOM,3360,12,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,COBA,251,2228,-,Scheduled,Carr,44,45
BCOM,3360,10,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,254,2228,-,Scheduled,Buckman,45,45
BCOM,3360,15,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,COBA,251,2228,-,Scheduled,Le,37,45
BCOM,3360,9,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,251,2228,-,Scheduled,Venable,45,45
BCOM,3360,6,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,253,2228,-,Scheduled,Raskopf,31,45
BCOM,3360,13,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,COBA,251,2228,-,Scheduled,Le,45,45
BCOM,3360,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,251,2228,2228_1_0138_UTARL_1 - Exam,Scheduled,Buckman,9,10
BCOM,3360,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,150,2228,-,Scheduled,Venable,45,45
BE,5352,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0120_UTARL_1 - Exam,Scheduled,Behbehani,7,20
BE,3352,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0120_UTARL_1 - Exam,Scheduled,Behbehani,17,25
BE,1325,25,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,UH,116,2228,-,Scheduled,Xu,89,130
BE,4337,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,125,2228,2228_1_0125_UTARL_1 - Exam,Scheduled,Chuong,10,35
BE,4368,25,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,ERB,131,2228,-,Scheduled,Xu,24,45
BE,5326,14,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,ERB,129,2228,2228_1_0123_UTARL_1 - Exam,Scheduled,Yuan,16,30
BE,4364,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,LS,101,2228,2228_1_0126_UTARL_1 - Exam,Scheduled,Tang,10,25
BE,5301,27,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,ERB,129,2228,2228_1_0118_UTARL_1 - Exam,Scheduled,Saha,2,30
BE,2315,7,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,112,2228,-,Scheduled,Shihab,23,45
BE,3346,9,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,ERB,131,2228,2228_1_0119_UTARL_1 - Exam,Scheduled,Liu,17,40
BE,5346,9,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,ERB,131,2228,2228_1_0119_UTARL_1 - Exam,Scheduled,Liu,18,20
BE,5309,25,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,NH,229,2228,2228_1_0121_UTARL_1 - Exam,Scheduled,Xu,15,20
BE,3301,27,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,ERB,129,2228,2228_1_0118_UTARL_1 - Exam,Scheduled,Saha,26,30
BE,1105,8,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,NH,100,2228,-,Scheduled,Cho,109,180
BE,4329,12,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,112,2228,2228_1_0124_UTARL_1 - Exam,Scheduled,Kim,26,35
BE,5101,13,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,SH,100,2228,2228_1_0117_UTARL_1 - Exam,Scheduled,Lee,6,50
BE,3317,7,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,NH,229,2228,-,Scheduled,Papadelis,30,60
BE,5364,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,LS,101,2228,2228_1_0126_UTARL_1 - Exam,Scheduled,Tang,13,15
BE,3415,18,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,NH,111,2228,-,Scheduled,Jaworski,31,60
BE,5300,13,SEM/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,124,2228,2228_1_0122_UTARL_1 - Exam,Scheduled,Hao,15,15
BE,5337,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,125,2228,2228_1_0125_UTARL_1 - Exam,Scheduled,Chuong,6,10
BE,5329,12,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,112,2228,2228_1_0124_UTARL_1 - Exam,Scheduled,Kim,15,15
BE,4300,13,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,124,2228,2228_1_0122_UTARL_1 - Exam,Scheduled,Hao,11,15
BE,3380,25,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,NH,229,2228,2228_1_0121_UTARL_1 - Exam,Scheduled,Xu,30,40
BE,4350,11,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,SH,103,2228,-,Scheduled,Liao,37,60
BE,4355,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,ERB,131,2228,-,Scheduled,Van Noy,18,30
BE,4326,14,LEC/Fall Final Exam,M,12/12/2022,12/14/2022,2:00 PM,4:30 PM,ERB,129,2228,-,Scheduled,Yuan,4,15
BEEP,3381,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,333,2228,-,Scheduled,Rosado,22,40
BEEP,4305,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,SH,331,2228,-,Scheduled,Rosado,42,55
BEEP,4384,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SH,331,2228,-,Scheduled,Amaro-Jimenez,25,40
BEEP,4382,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,TH,101,2228,-,Scheduled,Saenz,30,30
BEEP,4312,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,331,2228,-,Scheduled,Diaz,42,50
BEEP,4314,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,SH,331,2228,-,Scheduled,Rosado,43,50
BIOL,1333,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,LS,122,2228,-,Scheduled,Martin,95,96
BIOL,3442,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,118,2228,-,Scheduled,Pollock,117,144
BIOL,4352,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,100,2228,-,Scheduled,Aranda,36,60
BIOL,3315,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,SH,100,2228,-,Scheduled,Xu,155,155
BIOL,1345,4,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,SEIR,198,2228,-,Scheduled,Smith,137,196
BIOL,1345,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,119,2228,-,Scheduled,Charles,194,196
BIOL,1345,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,LS,119,2228,-,Scheduled,Chippindale,193,196
BIOL,3310,1,SEM/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,LS,100,2228,-,Scheduled,Frishkoff,28,50
BIOL,4355,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,LS,334,2228,-,Scheduled,Aranda,8,30
BIOL,4309,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,LS,100,2228,2228_1_0110_UTARL_1 - Exam,Scheduled,Lin,11,37
BIOL,3326,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,319,2228,2228_1_0107_UTARL_1 - Exam,Scheduled,Coleman,34,30
BIOL,1441,44,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,LS,118,2228,-,Scheduled,Schargel,120,120
BIOL,1441,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,LS,118,2228,-,Scheduled,Chippindale,115,117
BIOL,1441,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,LS,118,2228,-,Scheduled,Clark,116,117
BIOL,1441,4,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,UH,10,2228,-,Scheduled,Passy,114,117
BIOL,1441,43,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,SEIR,294,2228,-,Scheduled,Ahles,114,115
BIOL,1441,42,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,EES,100,2228,-,Scheduled,Klang,115,116
BIOL,1441,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,LS,118,2228,-,Scheduled,Christensen,113,117
BIOL,1441,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,LS,118,2228,-,Scheduled,Klang,116,117
BIOL,3101,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,SH,101,2228,2228_1_0101_UTARL_1 - Exam,Scheduled,Chang,40,40
BIOL,2458,10,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,SEIR,198,2228,-,Scheduled,Pollock,237,240
BIOL,2458,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,NH,100,2228,-,Scheduled,Henry,89,240
BIOL,1334,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,SH,331,2228,-,Scheduled,Martin,48,48
BIOL,3313,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,LS,100,2228,2228_1_0164_UTARL_1 - Exam,Scheduled,Smith,3,5
BIOL,3303,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SEIR,198,2228,2228_1_0102_UTARL_1 - Exam,Scheduled,Fuchs,59,68
BIOL,5314,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,LS,100,2228,-,Scheduled,Schargel,46,50
BIOL,5101,1,SEM/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,SH,101,2228,2228_1_0101_UTARL_1 - Exam,Scheduled,Chang,30,85
BIOL,1301,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,LS,122,2228,2228_1_0100_UTARL_1 - Exam,Scheduled,Klang,76,76
BIOL,4421,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,428,2228,2228_1_0115_UTARL_1 - Exam,Scheduled,Lin,1,10
BIOL,3340,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,LS,B27,2228,2228_1_0108_UTARL_1 - Exam,Scheduled,Demuth,5,4
BIOL,1442,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,SEIR,194,2228,-,Scheduled,Roelke,144,144
BIOL,1442,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,LS,119,2228,-,Scheduled,Smith,115,144
BIOL,3318,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,LS,122,2228,2228_1_0104_UTARL_1 - Exam,Scheduled,Roelke,51,100
BIOL,3427,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,SEIR,194,2228,-,Scheduled,Arterburn,102,120
BIOL,3457,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,LS,122,2228,-,Scheduled,Dubay,96,96
BIOL,2300,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,LS,122,2228,-,Scheduled,Schargel,64,130
BIOL,2457,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SEIR,298,2228,-,Scheduled,Henry,177,216
BIOL,2457,10,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,SEIR,298,2228,-,Scheduled,Ahles,215,216
BIOL,4357,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,ARCH,204,2228,2228_1_0112_UTARL_1 - Exam,Scheduled,Liegey-Dougall,22,70
BIOL,3316,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,103,2228,2228_1_0079_UTARL_1 - Exam,Scheduled,Cuntz,15,40
BIOL,2460,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,LS,119,2228,-,Scheduled,Parks,167,168
BIOL,2460,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,LS,119,2228,-,Scheduled,Parks,164,168
BIOL,3322,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:15 PM,10:45 PM,LS,122,2228,2228_1_0106_UTARL_1 - Exam,Scheduled,Peng,15,22
BIOL,3322,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,SEIR,198,2228,2228_1_0105_UTARL_1 - Exam,Scheduled,Perrotti,37,83
BIOL,5354,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,LS,122,2228,2228_1_0104_UTARL_1 - Exam,Scheduled,Roelke,6,10
BIOL,3454,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,LS,118,2228,-,Scheduled,Roelke,80,120
BIOL,4406,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,UH,13,2228,2228_1_0113_UTARL_1 - Exam,Scheduled,Cleghorn,4,5
BIOL,2444,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,LS,119,2228,-,Scheduled,Tholen,104,156
BIOL,2444,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SEIR,294,2228,-,Scheduled,Tholen,99,132
BIOL,5340,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,LS,B27,2228,2228_1_0108_UTARL_1 - Exam,Scheduled,Demuth,22,20
BIOL,3301,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SEIR,194,2228,-,Scheduled,Pellegrino,117,180
BIOL,5309,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,SEIR,298,2228,2228_1_0103_UTARL_1 - Exam,Scheduled,Roner,28,30
BIOL,5336,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,102,2228,2228_1_0109_UTARL_1 - Exam,Scheduled,Betran,10,20
BIOL,3312,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,SEIR,298,2228,2228_1_0103_UTARL_1 - Exam,Scheduled,Roner,214,250
BIOL,4307,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,102,2228,2228_1_0109_UTARL_1 - Exam,Scheduled,Betran,1,10
BIOL,3446,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,SEIR,294,2228,-,Scheduled,Aranda,121,144
BIOL,4343,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,SH,226,2228,2228_1_0040_UTARL_1 - Exam,Scheduled,Hale,8,12
BIOL,3308,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,LS,101,2228,-,Scheduled,Ravenscraft,31,40
BLAW,5332,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,125,2228,-,Scheduled,Miller,14,50
