Subject,Course,Section#,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Campus,Enrollment,MaxEnrollment
ARCH,4311,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,ARCH,404,Allen,2232,2232_1_0525_UTARL_1 - Exam,MAIN,10,10
ARCH,4315,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ARCH,404,Gomez,2232,2232_1_0526_UTARL_1 - Exam,MAIN,18,18
ARCH,4315,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ARCH,329,Klahr,2232,2232_1_0527_UTARL_1 - Exam,MAIN,18,18
ARCH,4315,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,ARCH,404,Gomez,2232,-,MAIN,22,22
ARCH,4344,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,ARCH,105B,Quevedo,2232,2232_1_0528_UTARL_1 - Exam,MAIN,13,14
ARCH,4345,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,ARCH,109,Leon,2232,2232_1_0529_UTARL_1 - Exam,MAIN,9,10
ARCH,4357,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,ARCH,324,Reece,2232,2232_1_0531_UTARL_1 - Exam,MAIN,14,14
ARCH,4357,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:30 PM,4:30 PM,ARCH,324,Makhmalbaf,2232,2232_1_0521_UTARL_1 - Exam,MAIN,11,14
ARCH,4362,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,ARCH,401,Goodson,2232,2232_1_0532_UTARL_1 - Exam,MAIN,48,60
ARCH,4368,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ARCH,330,Makhmalbaf,2232,2232_1_0533_UTARL_1 - Exam,MAIN,14,15
ARCH,4395,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,404,Lindgren,2232,2232_1_0579_UTARL_1 - Exam,MAIN,10,10
ARCH,4395,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ARCH,109,Farahbakhsh,2232,2232_1_0535_UTARL_1 - Exam,MAIN,4,5
ARCH,5304,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,MAC,206,Klahr,2232,2232_1_0516_UTARL_1 - Exam,MAIN,10,20
ARCH,5311,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,ARCH,330,Jenewein,2232,2232_1_0520_UTARL_1 - Exam,MAIN,7,6
ARCH,5311,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,ARCH,404,Emery-McClure,2232,2232_1_0524_UTARL_1 - Exam,MAIN,6,7
ARCH,5311,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,ARCH,404,Allen,2232,2232_1_0525_UTARL_1 - Exam,MAIN,5,5
ARCH,5315,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ARCH,404,Gomez,2232,2232_1_0526_UTARL_1 - Exam,MAIN,2,1
ARCH,5324,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,ARCH,204,Saleh,2232,2232_1_0517_UTARL_1 - Exam,MAIN,7,17
ARCH,5326,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,ARCH,401,Dowhower,2232,-,MAIN,57,150
ARCH,5328,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,ARCH,204,Saleh,2232,-,MAIN,58,60
ARCH,5331,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,405,Messersmith,2232,-,MAIN,16,16
ARCH,5331,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,ARCH,405,Messersmith,2232,-,MAIN,17,16
ARCH,5333,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,ARCH,401,Mehta,2232,-,MAIN,15,29
ARCH,5336,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,ARCH,329,Nelson,2232,-,MAIN,15,20
ARCH,5343,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ARCH,319,Munoz,2232,-,MAIN,10,15
ARCH,5361,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,ARCH,204,Nelson,2232,2232_1_0518_UTARL_1 - Exam,MAIN,1,5
ARCH,5362,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,ARCH,401,Goodson,2232,2232_1_0532_UTARL_1 - Exam,MAIN,0,3
ARCH,5364,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,204,Chiessa,2232,2232_1_0519_UTARL_1 - Exam,MAIN,14,30
ARCH,5368,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ARCH,330,Makhmalbaf,2232,2232_1_0533_UTARL_1 - Exam,MAIN,11,15
ARCH,5395,2,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,404,Lindgren,2232,2232_1_0579_UTARL_1 - Exam,MAIN,4,10
ARCH,5395,3,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ARCH,109,Farahbakhsh,2232,2232_1_0535_UTARL_1 - Exam,MAIN,8,10
AREN,1205,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,2:00 PM,4:30 PM,SWSH,104,Eljufout,2232,-,MAIN,23,50
AREN,2252,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,NH,229,Ramezanpour Nargesi,2232,-,MAIN,14,50
AREN,2311,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,WH,402,Ashraf,2232,2232_1_0356_UTARL_1 - Exam,MAIN,17,30
AREN,2313,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,NH,105,Karbhari,2232,2232_1_0357_UTARL_1 - Exam,MAIN,21,30
AREN,2315,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,NH,106,Parsaeifard,2232,2232_1_0353_UTARL_1 - Exam,MAIN,31,50
AREN,3301,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,CH,106,Hyun,2232,2232_1_0361_UTARL_1 - Exam,MAIN,9,15
AREN,3311,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,NH,106,Yin,2232,2232_1_0364_UTARL_1 - Exam,MAIN,14,15
AREN,3314,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,5:30 PM,8:00 PM,EES,109,Park,2232,2232_1_0578_UTARL_1 - Exam,MAIN,9,30
AREN,3331,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,NH,109,Fairchild,2232,2232_1_0420_UTARL_1 - Exam,MAIN,13,20
AREN,3341,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,NH,106,Ham,2232,2232_1_0366_UTARL_1 - Exam,MAIN,11,20
AREN,3343,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,111,Hoyos,2232,2232_1_0368_UTARL_1 - Exam,MAIN,7,15
AREN,4307,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,NH,105,Bhatt,2232,2232_1_0377_UTARL_1 - Exam,MAIN,2,5
AREN,4346,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,WH,221,Kenarangui,2232,-,MAIN,5,15
AREN,4347,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,EES,109,Azzawi,2232,2232_1_0369_UTARL_1 - Exam,MAIN,10,10
AREN,4348,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,EES,104,Balderrama,2232,2232_1_0390_UTARL_1 - Exam,MAIN,2,5
AREN,4352,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,GACB,105,Gomez-Torres,2232,2232_1_0391_UTARL_1 - Exam,MAIN,9,30
AREN,4360,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,NH,109,Eljufout,2232,2232_1_0396_UTARL_1 - Exam,MAIN,1,10
AREN,4365,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,NH,109,Azzawi,2232,2232_1_0397_UTARL_1 - Exam,MAIN,4,10
AREN,4383,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,WH,402,Rababeh,2232,2232_1_0399_UTARL_1 - Exam,MAIN,10,20
ART,1300,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,148,Mitchell,2232,2232_1_0195_UTARL_1 - Exam,MAIN,40,40
ART,1300,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,148,Jawad,2232,2232_1_0195_UTARL_1 - Exam,MAIN,39,40
ART,1301,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,148,Jawad,2232,-,MAIN,54,70
ART,1309,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,148,Vaccaro,2232,2232_1_0197_UTARL_1 - Exam,MAIN,49,50
ART,1309,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,148,Vaccaro,2232,2232_1_0197_UTARL_1 - Exam,MAIN,24,25
ART,1310,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,FA,148,Wright,2232,2232_1_0198_UTARL_1 - Exam,MAIN,43,50
ART,1310,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,FA,148,Wright,2232,2232_1_0198_UTARL_1 - Exam,MAIN,23,25
ART,1317,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,148,McCurdy,2232,2232_1_0199_UTARL_1 - Exam,MAIN,46,50
ART,1317,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,148,McCurdy,2232,2232_1_0199_UTARL_1 - Exam,MAIN,25,25
ART,2387,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,FA,148,Brandon,2232,-,MAIN,16,34
ART,3300,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,FA,2102,Barnes,2232,-,MAIN,12,15
ART,3304,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,FA,2102A,Coleman,2232,-,MAIN,40,40
ART,3310,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,FA,2102A,McVay,2232,-,MAIN,39,40
ART,3315,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,FA,2102A,Wright,2232,-,MAIN,34,40
ART,3390,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,148,Graham,2232,-,MAIN,77,77
ART,4300,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,ARCH,304,Lozano,2232,-,MAIN,17,30
ART,4300,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,157,Newton,2232,-,MAIN,7,16
ART,4348,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,FA,368B,Elliott,2232,-,MAIN,13,15
ART,4365,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,368A,Bartholomee,2232,-,MAIN,13,18
ART,4375,1,PRA/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,FA,357,Klein,2232,-,MAIN,10,15
ART,4396,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,2102,Barnes,2232,-,MAIN,15,15
ART,5320,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,FA,2102,Coleman,2232,-,MAIN,14,10
ART,5320,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,327A,-,2232,-,MAIN,0,5
ART,5390,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,FA,327,-,2232,-,MAIN,0,10
ASL,1441,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,204,Scolaro,2232,-,MAIN,24,25
ASL,1441,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,TH,118,Egbert,2232,-,MAIN,25,25
ASL,1441,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,TH,204,Egbert,2232,-,MAIN,30,30
ASL,1442,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,204,Scolaro,2232,-,MAIN,25,25
ASL,1442,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,TH,118,Scolaro,2232,-,MAIN,25,25
ASL,2313,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,TH,204,Mitchell,2232,-,MAIN,13,25
ASL,2314,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,TH,216,Mitchell,2232,-,MAIN,9,30
ASTR,1345,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,SH,101,Veerabathina,2232,-,MAIN,101,160
ASTR,1345,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,SH,100,Veerabathina,2232,-,MAIN,60,150
ASTR,1345,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SH,121,Jaafari,2232,-,MAIN,50,150
ASTR,1346,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SH,330,Veerabathina,2232,-,MAIN,51,150
ASTR,1346,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,121,Davis,2232,-,MAIN,14,150
BANA,3308,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,138,Liao,2232,-,MAIN,12,30
BANA,4326,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,239,Samuel,2232,2232_1_0070_UTARL_1 - Exam,MAIN,3,3
BCMN,2347,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,ARCH,324,Tremayne,2232,-,MAIN,14,20
BCMN,2357,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,122,Liguez,2232,-,MAIN,11,20
BCMN,2357,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,122,Liguez,2232,-,MAIN,11,20
BCMN,2358,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,408,Aiken,2232,-,MAIN,9,18
BCMN,2358,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,FA,408,Rodriguez Becerra,2232,-,MAIN,8,18
BCMN,2360,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,409,Aiken,2232,-,MAIN,17,42
BCMN,3319,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,122,Liguez,2232,-,MAIN,15,29
BCMN,3340,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,FA,409,Sinta Morales,2232,-,MAIN,21,30
BCMN,3350,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,408,Rodriguez Becerra,2232,-,MAIN,12,20
BCMN,3360,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,265,Liguez,2232,2232_1_0011_UTARL_1 - Exam,MAIN,8,10
BCMN,4322,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,FA,411,Aiken,2232,-,MAIN,11,24
BCMN,4391,16,IND/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,411,Aiken,2232,-,MAIN,4,15
BCMN,4391,29,IND/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,265,Sinta Morales,2232,-,MAIN,5,15
BCOM,3360,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,150,Carr,2232,-,MAIN,44,45
BCOM,3360,2,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,253,Philip,2232,-,MAIN,45,45
BCOM,3360,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,COBA,253,Buckman,2232,2232_1_0226_UTARL_1 - Exam,MAIN,35,35
BCOM,3360,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,COBA,251,Venable,2232,-,MAIN,45,45
BCOM,3360,5,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,253,Philip,2232,-,MAIN,45,45
BCOM,3360,6,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,COBA,253,Le,2232,-,MAIN,44,45
BCOM,3360,7,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,COBA,251,Venable,2232,-,MAIN,43,45
BCOM,3360,8,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,COBA,253,Buckman,2232,-,MAIN,45,45
BCOM,3360,9,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,COBA,253,Buckman,2232,2232_1_0226_UTARL_1 - Exam,MAIN,10,10
BCOM,3360,10,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,COBA,251,Venable,2232,-,MAIN,45,45
BCOM,3360,11,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,254,Buckman,2232,-,MAIN,45,45
BCOM,3360,12,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,COBA,251,Carr,2232,-,MAIN,45,45
BCOM,3360,13,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,COBA,253,Le,2232,-,MAIN,45,45
BCOM,3360,14,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,COBA,251,Carr,2232,-,MAIN,39,45
BCOM,3360,15,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,8:00 AM,10:30 AM,COBA,243,Raskopf,2232,-,MAIN,34,45
BCOM,3360,16,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,151,Raskopf,2232,-,MAIN,39,45
BCOM,5375,2,SEM/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,140,Carr,2232,-,MAIN,13,36
BE,1325,25,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,NH,111,Xu,2232,-,MAIN,29,70
BE,2310,18,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,ERB,279,Jaworski,2232,-,MAIN,23,30
BE,2315,7,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,ERB,129,Shihab,2232,-,MAIN,43,45
BE,3301,27,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,NH,203,Saha,2232,2232_1_0109_UTARL_1 - Exam,MAIN,22,30
BE,3310,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,NH,203,Chuong,2232,2232_1_0110_UTARL_1 - Exam,MAIN,42,40
BE,3317,13,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,NH,108,Papadelis,2232,-,MAIN,24,70
BE,3320,23,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,ERB,280,Sohrabi,2232,-,MAIN,32,40
BE,3343,9,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,336,Liu,2232,2232_1_0111_UTARL_1 - Exam,MAIN,17,20
BE,3344,14,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,WH,308,Yuan,2232,2232_1_0112_UTARL_1 - Exam,MAIN,8,15
BE,3380,25,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,109,Xu,2232,2232_1_0113_UTARL_1 - Exam,MAIN,21,40
BE,3415,18,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,SWSH,105,Jaworski,2232,-,MAIN,32,60
BE,4314,11,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SWSH,104,Liao,2232,2232_1_0114_UTARL_1 - Exam,MAIN,30,45
BE,4329,12,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,LS,101,Kim,2232,2232_1_0101_UTARL_1 - Exam,MAIN,11,14
BE,4333,6,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,SH,331,Hong,2232,2232_1_0115_UTARL_1 - Exam,MAIN,22,40
BE,4355,11,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,GACB,105,Liao,2232,-,MAIN,37,60
BE,4366,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,WH,308,Behbehani,2232,2232_1_0116_UTARL_1 - Exam,MAIN,5,20
BE,4372,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SWSH,104,Nguyen,2232,2232_1_0117_UTARL_1 - Exam,MAIN,9,30
BE,4388,26,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,ERB,129,Van Noy,2232,2232_1_0119_UTARL_1 - Exam,MAIN,17,30
BE,5301,27,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,NH,203,Saha,2232,2232_1_0109_UTARL_1 - Exam,MAIN,5,30
BE,5309,25,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,109,Xu,2232,2232_1_0113_UTARL_1 - Exam,MAIN,8,20
BE,5310,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,NH,203,Chuong,2232,2232_1_0110_UTARL_1 - Exam,MAIN,3,10
BE,5314,11,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SWSH,104,Liao,2232,2232_1_0114_UTARL_1 - Exam,MAIN,14,15
BE,5329,12,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,LS,101,Kim,2232,2232_1_0101_UTARL_1 - Exam,MAIN,15,17
BE,5333,6,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,SH,331,Hong,2232,2232_1_0115_UTARL_1 - Exam,MAIN,9,15
BE,5343,9,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,336,Liu,2232,2232_1_0111_UTARL_1 - Exam,MAIN,11,20
BE,5344,14,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,WH,308,Yuan,2232,2232_1_0112_UTARL_1 - Exam,MAIN,6,25
BE,5366,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,WH,308,Behbehani,2232,2232_1_0116_UTARL_1 - Exam,MAIN,4,20
BE,5372,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SWSH,104,Nguyen,2232,2232_1_0117_UTARL_1 - Exam,MAIN,14,30
BE,5388,26,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,ERB,129,Van Noy,2232,2232_1_0119_UTARL_1 - Exam,MAIN,23,15
BE,6102,13,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,ERB,131,Lee,2232,-,MAIN,6,100
BEEP,3381,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,TH,115,Saenz,2232,-,MAIN,2,65
BEEP,4302,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,SH,330,Rios-Jimenez,2232,-,MAIN,42,60
BEEP,4306,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,TH,2,Saenz,2232,-,MAIN,33,40
