Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,"Max
Enrollment","Course
OfferingId"
ART,1300,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,FA,148,Esswein,2242,2242_1_0162_UTARL_1 - Exam,Scheduled,MAIN,46,45,27310.0
ART,1300,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,FA,148,Newton,2242,2242_1_0162_UTARL_1 - Exam,Scheduled,MAIN,45,45,27311.0
ART,1301,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,FA,148,Jawad,2242,-,Scheduled,MAIN,103,125,32325.0
ART,1310,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,FA,148,Wright,2242,2242_1_0160_UTARL_1 - Exam,Scheduled,MAIN,49,50,20085.0
ART,1310,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,FA,148,Wright,2242,2242_1_0160_UTARL_1 - Exam,Scheduled,MAIN,25,25,23259.0
ART,1317,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,FA,148,McCurdy,2242,2242_1_0161_UTARL_1 - Exam,Scheduled,MAIN,50,50,20086.0
ART,1317,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,FA,148,McCurdy,2242,2242_1_0161_UTARL_1 - Exam,Scheduled,MAIN,25,25,23279.0
ART,3300,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,FA,2102,Vaccaro,2242,-,Scheduled,MAIN,10,15,20087.0
ART,3306,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,FA,2102A,Mitchell,2242,-,Scheduled,MAIN,42,40,31821.0
ART,3318,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,FA,2102A,Coleman,2242,-,Scheduled,MAIN,24,24,31822.0
ART,3390,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,148,Graham,2242,-,Scheduled,MAIN,74,75,29098.0
ART,3391,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,FA,2102A,Hilton,2242,-,Scheduled,MAIN,39,40,31824.0
ART,4304,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,FA,2102A,Wright,2242,-,Scheduled,MAIN,12,15,31825.0
ART,4307,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,FA,2102,Coleman,2242,-,Scheduled,MAIN,10,15,31826.0
ART,4332,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,FA,2102,Vaccaro,2242,-,Scheduled,MAIN,10,15,30108.0
ART,4365,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,2102,Rinker-Dozier,2242,-,Scheduled,MAIN,16,18,20091.0
ART,4375,1,PRA/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,FA,358,Elliott,2242,-,Scheduled,MAIN,10,15,25319.0
ART,5320,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,FA,414,McVay,2242,-,Scheduled,MAIN,9,10,23324.0
ART,5320,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,FA,327A,-,2242,-,Scheduled,MAIN,0,5,23325.0
ASDS,5301,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,PKH,205,Boodhwani,2242,-,Scheduled,MAIN,40,40,32545.0
ASDS,5302,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,PKH,111,Ozkan,2242,-,Scheduled,MAIN,43,45,32552.0
ASDS,5303,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,PKH,103,Boodhwani,2242,-,Scheduled,MAIN,41,45,32553.0
ASDS,6301,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,09,Zheng,2242,-,Scheduled,MAIN,19,40,32539.0
ASDS,6302,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,LS,424,Jawad,2242,-,Scheduled,MAIN,21,40,32555.0
ASDS,6302,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,LS,424,Ozkan,2242,-,Scheduled,MAIN,42,42,32556.0
ASDS,6303,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,LS,424,Jawad,2242,-,Scheduled,MAIN,22,40,32557.0
ASDS,6303,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:15 PM,10:45 PM,PKH,321,Jawad,2242,-,Scheduled,MAIN,42,42,32558.0
ASL,1441,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,TH,202,Egbert,2242,-,Scheduled,MAIN,27,27,30314.0
ASL,1441,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,TH,202,Egbert,2242,-,Scheduled,MAIN,31,33,30315.0
ASL,1441,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,TH,118,Egbert,2242,-,Scheduled,MAIN,25,25,26232.0
ASL,1441,4,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,TH,01,Nagy,2242,-,Scheduled,MAIN,25,25,31887.0
ASL,1441,5,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,PH,103,Shorter,2242,-,Scheduled,MAIN,25,25,31888.0
ASL,1441,6,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,TH,118,Shorter,2242,-,Scheduled,MAIN,24,25,32865.0
ASL,1442,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,TH,20,Shorter,2242,-,Scheduled,MAIN,30,33,30317.0
ASL,1442,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,TH,208,Shorter,2242,-,Scheduled,MAIN,19,21,30318.0
ASL,1442,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,TH,119,Shorter,2242,-,Scheduled,MAIN,22,26,32243.0
ASL,1442,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,TH,216,Shorter,2242,-,Scheduled,MAIN,9,25,32877.0
ASL,2313,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,PH,207,Nagy,2242,-,Scheduled,MAIN,8,25,30319.0
ASL,2314,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,TH,218,Sims,2242,-,Scheduled,MAIN,11,25,24403.0
ASTR,1345,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,SH,101,Veerabathina,2242,-,Scheduled,MAIN,87,160,23120.0
ASTR,1345,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SH,100,Veerabathina,2242,-,Scheduled,MAIN,45,150,23121.0
ASTR,1345,4,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SH,121,Davis,2242,-,Scheduled,MAIN,38,150,23122.0
ASTR,1346,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SH,334,Veerabathina,2242,-,Scheduled,MAIN,35,150,23137.0
ASTR,1346,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SH,103,Cuntz,2242,-,Scheduled,MAIN,10,150,23138.0
BANA,3308,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,138,Liao,2242,-,Scheduled,MAIN,17,30,29238.0
BANA,3309,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,COBA,141,Gu,2242,-,Scheduled,MAIN,18,30,31758.0
BANA,4308,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,COBA,138,Liao,2242,-,Scheduled,MAIN,8,30,31759.0
BANA,4311,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,COBA,138,He,2242,-,Scheduled,MAIN,11,30,31760.0
BCMN,2347,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,FA,411A,Tremayne,2242,-,Scheduled,MAIN,16,20,20300.0
BCMN,2357,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,FA,122,Liguez,2242,-,Scheduled,MAIN,16,20,20301.0
BCMN,2357,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,FA,122,Liguez,2242,-,Scheduled,MAIN,13,20,20302.0
BCMN,2358,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,FA,408,Rodriguez Becerra,2242,-,Scheduled,MAIN,18,18,20303.0
BCMN,2360,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,FA,409,Aiken,2242,-,Scheduled,MAIN,18,42,20305.0
BCMN,2370,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,FA,411,Aiken,2242,-,Scheduled,MAIN,12,16,26814.0
BCMN,3319,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,122,Liguez,2242,-,Scheduled,MAIN,13,29,20306.0
BCMN,3340,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,FA,303,Sinta Morales,2242,-,Scheduled,MAIN,17,30,20307.0
BCMN,3360,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,FA,122,Liguez,2242,2242_1_0268_UTARL_1 - Exam,Scheduled,MAIN,10,10,26690.0
BCMN,3380,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,FA,122,Tremayne,2242,-,Scheduled,MAIN,17,16,32639.0
BCMN,4322,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,FA,411,Aiken,2242,-,Scheduled,MAIN,9,24,23596.0
BCMN,4350,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,FA,408,Sinta Morales,2242,-,Scheduled,MAIN,9,20,20309.0
BCOM,3360,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,251,Carr,2242,-,Scheduled,MAIN,45,45,27541.0
BCOM,3360,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,COBA,153,Usera,2242,-,Scheduled,MAIN,44,45,27542.0
BCOM,3360,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,COBA,151,Buckman,2242,2242_1_0175_UTARL_1 - Exam,Scheduled,MAIN,34,35,28791.0
BCOM,3360,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,COBA,152,Wicklman,2242,-,Scheduled,MAIN,45,45,30114.0
BCOM,3360,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,COBA,151,Philip,2242,-,Scheduled,MAIN,43,45,28792.0
BCOM,3360,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:00 AM,10:30 AM,COBA,251,Le,2242,-,Scheduled,MAIN,45,45,28793.0
BCOM,3360,7,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,COBA,151,Venable,2242,-,Scheduled,MAIN,45,45,28794.0
BCOM,3360,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,COBA,151,Buckman,2242,-,Scheduled,MAIN,30,45,27543.0
BCOM,3360,9,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,COBA,151,Buckman,2242,2242_1_0175_UTARL_1 - Exam,Scheduled,MAIN,10,10,27544.0
BCOM,3360,10,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,COBA,150,Venable,2242,-,Scheduled,MAIN,45,45,27545.0
BCOM,3360,11,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,COBA,239,Wicklman,2242,-,Scheduled,MAIN,45,45,27546.0
BCOM,3360,12,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,COBA,251,Carr,2242,-,Scheduled,MAIN,40,45,27547.0
BCOM,3360,13,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,COBA,251,Le,2242,-,Scheduled,MAIN,45,45,28849.0
BCOM,3360,14,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,COBA,251,Carr,2242,-,Scheduled,MAIN,14,45,28850.0
BCOM,3360,15,LEC/Spring 2024 Official Final Exam,S,5/4/2024,5/4/2024,8:00 AM,10:30 AM,COBA,251,Raskopf,2242,-,Scheduled,MAIN,25,45,29226.0
BCOM,3360,16,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,COBA,152,Raskopf,2242,-,Scheduled,MAIN,23,45,29409.0
BCOM,3360,17,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,COBA,152,Usera,2242,-,Scheduled,MAIN,41,45,31689.0
BCOM,4380,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,COBA,138,Carr,2242,-,Scheduled,MAIN,30,36,31690.0
BCOM,5375,2,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,COBA,140,Usera,2242,-,Scheduled,MAIN,15,35,32320.0
BE,1325,25,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,108,Xu,2242,-,Scheduled,MAIN,28,70,24691.0
BE,2310,18,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,ERB,279,Jaworski,2242,-,Scheduled,MAIN,22,30,24380.0
BE,2315,7,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,ERB,130,Shihab,2242,-,Scheduled,MAIN,38,45,25702.0
BE,3301,27,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,WH,208,Saha,2242,2242_1_0090_UTARL_1 - Exam,Scheduled,MAIN,24,30,26671.0
BE,3310,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,COBA,254,Chuong,2242,2242_1_0091_UTARL_1 - Exam,Scheduled,MAIN,34,40,23338.0
BE,3317,7,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,NH,110,Behbehani,2242,-,Scheduled,MAIN,27,70,31716.0
BE,3325,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,WH,210,Alexandrakis,2242,2242_1_0092_UTARL_1 - Exam,Scheduled,MAIN,9,20,31714.0
BE,3343,9,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,ELAB,256,Liu,2242,2242_1_0093_UTARL_1 - Exam,Scheduled,MAIN,20,20,25281.0
BE,3344,14,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,308,Yuan,2242,2242_1_0094_UTARL_1 - Exam,Scheduled,MAIN,26,30,22558.0
BE,3380,25,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,NH,108,Xu,2242,2242_1_0095_UTARL_1 - Exam,Scheduled,MAIN,26,40,24657.0
BE,3415,18,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,ERB,130,Jaworski,2242,-,Scheduled,MAIN,22,40,27484.0
BE,4314,11,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,221,Liao,2242,2242_1_0096_UTARL_1 - Exam,Scheduled,MAIN,19,20,24381.0
BE,4329,12,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,ERB,129,Kim,2242,2242_1_0097_UTARL_1 - Exam,Scheduled,MAIN,17,20,23342.0
BE,4333,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,210,Hong,2242,2242_1_0098_UTARL_1 - Exam,Scheduled,MAIN,14,20,22128.0
BE,4355,11,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,GACB,105,Liao,2242,-,Scheduled,MAIN,34,60,30087.0
BE,4372,4,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,WH,208,Nguyen,2242,2242_1_0101_UTARL_1 - Exam,Scheduled,MAIN,12,20,24382.0
BE,5300,7,SEM/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,SWSH,424,Dave,2242,-,Scheduled,MAIN,7,20,32450.0
BE,5301,27,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,WH,208,Saha,2242,2242_1_0090_UTARL_1 - Exam,Scheduled,MAIN,4,10,26672.0
BE,5309,25,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,NH,108,Xu,2242,2242_1_0095_UTARL_1 - Exam,Scheduled,MAIN,2,20,24658.0
BE,5310,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,COBA,254,Chuong,2242,2242_1_0091_UTARL_1 - Exam,Scheduled,MAIN,4,10,23564.0
BE,5314,11,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,221,Liao,2242,2242_1_0096_UTARL_1 - Exam,Scheduled,MAIN,11,10,24667.0
BE,5325,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,WH,210,Alexandrakis,2242,2242_1_0092_UTARL_1 - Exam,Scheduled,MAIN,12,20,31715.0
BE,5329,12,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,ERB,129,Kim,2242,2242_1_0097_UTARL_1 - Exam,Scheduled,MAIN,12,10,20113.0
BE,5333,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,210,Hong,2242,2242_1_0098_UTARL_1 - Exam,Scheduled,MAIN,10,10,20112.0
BE,5343,9,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,ELAB,256,Liu,2242,2242_1_0093_UTARL_1 - Exam,Scheduled,MAIN,17,20,25688.0
BE,5344,14,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,308,Yuan,2242,2242_1_0094_UTARL_1 - Exam,Scheduled,MAIN,5,10,20114.0
BE,5372,4,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,WH,208,Nguyen,2242,2242_1_0101_UTARL_1 - Exam,Scheduled,MAIN,13,20,24383.0
BEEP,3381,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,TH,115,Rosado,2242,-,Scheduled,MAIN,4,65,25704.0
BEEP,4302,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,TH,115,Rosado,2242,-,Scheduled,MAIN,33,60,20001.0
BEEP,4306,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,TH,2,Saenz,2242,-,Scheduled,MAIN,37,40,20002.0
BEEP,4306,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,TH,21,Mojica Monroy,2242,-,Scheduled,MAIN,17,40,20003.0
BEEP,4311,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,TH,115,Sarmiento-Ayala,2242,-,Scheduled,MAIN,34,60,27557.0
BEEP,4319,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,SH,330,Rosado,2242,-,Scheduled,MAIN,40,60,20004.0
BIOL,1301,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,110,Klang,2242,2242_1_0190_UTARL_1 - Exam,Scheduled,MAIN,112,112,20206.0
BIOL,1333,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,LS,122,Martin,2242,-,Scheduled,MAIN,95,96,23112.0
BIOL,1334,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,LS,122,Martin,2242,-,Scheduled,MAIN,96,96,23117.0
BIOL,1345,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SH,101,Klang,2242,-,Scheduled,MAIN,103,156,23586.0
BIOL,1441,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,LS,124,Schargel,2242,-,Scheduled,MAIN,107,109,20207.0
BIOL,1441,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,LS,122,Klang,2242,-,Scheduled,MAIN,106,107,20208.0
BIOL,1441,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,LS,122,Christensen,2242,-,Scheduled,MAIN,102,108,20209.0
BIOL,1441,27,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,LS,124,Pellegrino,2242,-,Scheduled,MAIN,108,108,30340.0
BIOL,1442,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,UH,116,Roelke,2242,-,Scheduled,MAIN,152,152,20226.0
BIOL,1442,3,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SEIR,198,Demuth,2242,-,Scheduled,MAIN,152,152,22507.0
BIOL,1442,4,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,110,Smith,2242,-,Scheduled,MAIN,150,152,20227.0
BIOL,1442,24,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,SH,100,Chippindale,2242,-,Scheduled,MAIN,118,120,32843.0
BIOL,2300,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,LS,124,Schargel,2242,-,Scheduled,MAIN,91,110,20240.0
BIOL,2300,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,LS,122,Schargel,2242,-,Scheduled,MAIN,57,120,20241.0
BIOL,2444,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,PKH,110,Tholen,2242,-,Scheduled,MAIN,96,96,20277.0
BIOL,2444,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,SH,103,Bowles,2242,-,Scheduled,MAIN,77,96,20278.0
BIOL,2457,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,108,Henry,2242,-,Scheduled,MAIN,201,204,20242.0
BIOL,2457,10,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,UH,108,Charles,2242,-,Scheduled,MAIN,203,204,23261.0
BIOL,2457,11,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,UH,108,Aranda,2242,-,Scheduled,MAIN,197,204,23262.0
BIOL,2457,34,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SEIR,198,Charles,2242,-,Scheduled,MAIN,201,204,31096.0
BIOL,2458,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SH,100,Henry,2242,-,Scheduled,MAIN,112,138,20249.0
BIOL,2458,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SEIR,294,Pollock,2242,-,Scheduled,MAIN,150,150,25320.0
BIOL,2460,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,MAC,206,Maynard,2242,-,Scheduled,MAIN,128,192,20254.0
BIOL,2460,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SEIR,298,Maynard,2242,-,Scheduled,MAIN,191,192,28771.0
BIOL,3101,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,LS,122,Smith,2242,2242_1_0358_UTARL_1 - Exam,Scheduled,MAIN,39,40,23703.0
BIOL,3101,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,LS,102,Tholen,2242,-,Scheduled,MAIN,12,30,32580.0
BIOL,3301,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,UH,116,Charles,2242,-,Scheduled,MAIN,114,154,20260.0
BIOL,3303,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SEIR,198,Grubaugh,2242,2242_1_0073_UTARL_1 - Exam,Scheduled,MAIN,32,86,20261.0
BIOL,3304,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,LS,100,Parks,2242,-,Scheduled,MAIN,51,60,25331.0
