Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,MaxEnrollment
MATH,4322,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SWSH,430,Shipman,2238,-,Scheduled,MAIN,17,30
MATH,4330,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,PKH,105,Vancliff,2238,-,Scheduled,MAIN,20,55
MATH,4334,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PKH,321,Gornet,2238,-,Scheduled,MAIN,15,40
MATH,4350,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,SWSH,428,Krasij,2238,-,Scheduled,MAIN,5,30
MATH,4391,3,IND/Fall Official Final Exams,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SWSH,423,Diaz,2238,-,Scheduled,MAIN,2,2
MATH,5305,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,PKH,302,Pal,2238,-,Scheduled,MAIN,11,25
MATH,5307,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,PKH,302,Kribs,2238,-,Scheduled,MAIN,13,20
MATH,5312,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,PKH,109,Sun-Mitchell,2238,-,Scheduled,MAIN,10,50
MATH,5319,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,PKH,302,Korzeniowski,2238,-,Scheduled,MAIN,8,30
MATH,5327,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SWSH,429,Aktosun,2238,-,Scheduled,MAIN,8,15
MATH,5333,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,PKH,321,Grantcharov,2238,-,Scheduled,MAIN,20,25
MATH,5338,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,PKH,302,Liu,2238,-,Scheduled,MAIN,16,25
MATH,5345,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,PKH,302,Jorgensen,2238,-,Scheduled,MAIN,6,30
MATH,5392,1,SEM/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,138,Jorgensen,2238,-,Scheduled,MAIN,9,20
MATH,6310,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,SWSH,428,Li,2238,-,Scheduled,MAIN,7,30
ME,5101,1,SEM/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,NH,229,Jain,2238,2238_1_0506_UTARL_1 - Exam,Scheduled,MAIN,11,20
ME,5305,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,ERB,130,Hullender,2238,2238_1_0504_UTARL_1 - Exam,Scheduled,MAIN,2,20
ME,5310,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,WH,308,Iarve,2238,2238_1_0505_UTARL_1 - Exam,Scheduled,MAIN,21,40
ME,5313,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,WH,210,Tong,2238,2238_1_0523_UTARL_1 - Exam,Scheduled,MAIN,14,40
ME,5315,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,129,Makeev,2238,2238_1_0513_UTARL_1 - Exam,Scheduled,MAIN,11,20
ME,5316,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,WH,221,Jain,2238,2238_1_0507_UTARL_1 - Exam,Scheduled,MAIN,36,38
ME,5320,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,330,Taylor,2238,2238_1_0525_UTARL_1 - Exam,Scheduled,MAIN,2,20
ME,5326,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,ERB,130,Santhanagopalan,2238,2238_1_0512_UTARL_1 - Exam,Scheduled,MAIN,44,45
ME,5328,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,ERB,129,Shayesteh Moghaddam,2238,2238_1_0518_UTARL_1 - Exam,Scheduled,MAIN,22,25
ME,5329,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,203,Taylor,2238,2238_1_0522_UTARL_1 - Exam,Scheduled,MAIN,14,30
ME,5331,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SWSH,225,Nomura,2238,2238_1_0476_UTARL_1 - Exam,Scheduled,MAIN,14,30
ME,5331,4,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,WH,311,Tong,2238,2238_1_0310_UTARL_1 - Exam,Scheduled,MAIN,29,30
ME,5339,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,NH,106,Raihan,2238,2238_1_0516_UTARL_1 - Exam,Scheduled,MAIN,6,40
ME,5352,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,WH,402,Agonafer,2238,2238_1_0489_UTARL_1 - Exam,Scheduled,MAIN,26,0
ME,5378,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SEIR,294,Huff,2238,2238_1_0485_UTARL_1 - Exam,Scheduled,MAIN,1,5
ME,6311,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SH,125,Wang,2238,2238_1_0524_UTARL_1 - Exam,Scheduled,MAIN,5,20
MILS,1141,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,PKH,107,Aiken,2238,-,Scheduled,MAIN,23,75
MILS,2251,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,CH,101,Bland,2238,-,Scheduled,MAIN,14,50
MILS,3341,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,CH,106,Ross,2238,-,Scheduled,MAIN,16,50
MILS,4341,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,105,LeClair,2238,-,Scheduled,MAIN,5,35
MODL,2301,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,TH,204,Tellez,2238,-,Scheduled,MAIN,24,30
MODL,3301,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,TH,21,Egbert,2238,2238_1_0052_UTARL_1 - Exam,Scheduled,MAIN,21,25
MODL,5310,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,TH,218,Sol,2238,-,Scheduled,MAIN,9,15
MSE,3300,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,WH,210,Hao,2238,2238_1_0131_UTARL_1 - Exam,Scheduled,MAIN,10,20
MSE,4310,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,UH,108,Yum,2238,2238_1_0134_UTARL_1 - Exam,Scheduled,MAIN,2,25
MSE,4333,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,210,Hao,2238,2238_1_0135_UTARL_1 - Exam,Scheduled,MAIN,1,20
MSE,4390,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,NH,108,Cao,2238,2238_1_0139_UTARL_1 - Exam,Scheduled,MAIN,1,25
MSE,5193,1,SEM/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,NH,108,Cao,2238,-,Scheduled,MAIN,14,60
MSE,5300,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,WH,210,Hao,2238,2238_1_0131_UTARL_1 - Exam,Scheduled,MAIN,9,20
MSE,5304,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,ERB,131,Kim,2238,2238_1_0132_UTARL_1 - Exam,Scheduled,MAIN,24,30
MSE,5321,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,NH,108,Cao,2238,2238_1_0139_UTARL_1 - Exam,Scheduled,MAIN,17,25
MSE,5333,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,210,Hao,2238,2238_1_0135_UTARL_1 - Exam,Scheduled,MAIN,9,20
MSE,5347,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,UH,108,Yum,2238,2238_1_0134_UTARL_1 - Exam,Scheduled,MAIN,5,25
MSE,5354,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,ERB,131,Koh,2238,2238_1_0136_UTARL_1 - Exam,Scheduled,MAIN,10,25
MUSI,1301,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,FA,303,Cop-Akin,2238,-,Scheduled,MAIN,11,25
MUSI,1325,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,303,Cop-Akin,2238,-,Scheduled,MAIN,23,22
MUSI,1325,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,303,Walls,2238,-,Scheduled,MAIN,21,22
MUSI,1325,4,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,FA,303,Cop-Akin,2238,-,Scheduled,MAIN,19,22
MUSI,2325,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,FA,310,Hatch,2238,-,Scheduled,MAIN,14,20
MUSI,2325,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,311,Kahler,2238,-,Scheduled,MAIN,12,20
MUSI,2325,3,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,310,Hunt,2238,-,Scheduled,MAIN,19,20
MUSI,2325,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,310,Cop-Akin,2238,-,Scheduled,MAIN,17,20
MUSI,3213,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,115,Sanders,2238,2238_1_0439_UTARL_1 - Exam,Scheduled,MAIN,16,30
MUSI,3302,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,309,Hunt,2238,2238_1_0443_UTARL_1 - Exam,Scheduled,MAIN,12,25
MUSI,3303,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,309,Walls,2238,-,Scheduled,MAIN,7,30
MUSI,3309,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,FA,311,Kenaston-French,2238,-,Scheduled,MAIN,15,30
MUSI,4111,16,PRA/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,310,Chiasson,2238,2238_1_0393_UTARL_1 - Exam,Scheduled,MAIN,14,20
MUSI,4301,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,303,Kahler,2238,-,Scheduled,MAIN,22,25
MUSI,4325,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,FA,404,Brown,2238,-,Scheduled,MAIN,19,15
MUSI,5301,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,309,Hunt,2238,2238_1_0443_UTARL_1 - Exam,Scheduled,MAIN,5,10
NE,3301,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,WH,308,Kenarangui,2238,-,Scheduled,MAIN,8,40
OPMA,3306,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,COBA,348,Desai,2238,-,Scheduled,MAIN,48,72
OPMA,3306,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,COBA,243,Vimal,2238,-,Scheduled,MAIN,47,72
OPMA,3306,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,COBA,243,Nour,2238,-,Scheduled,MAIN,70,72
OPMA,3306,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,256,Napier,2238,-,Scheduled,MAIN,65,72
OPMA,3306,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,COBA,241,Nakkas,2238,-,Scheduled,MAIN,50,72
OPMA,3306,7,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,243,Nour,2238,-,Scheduled,MAIN,70,72
OPMA,3306,8,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,COBA,241,Nakkas,2238,2238_1_0119_UTARL_1 - Exam,Scheduled,MAIN,23,45
OPMA,4309,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,149,Prater,2238,-,Scheduled,MAIN,11,50
OPMA,4310,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,COBA,147,Ambulkar,2238,-,Scheduled,MAIN,5,50
OPMA,4312,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,COBA,149,Prater,2238,2238_1_0120_UTARL_1 - Exam,Scheduled,MAIN,10,37
OPMA,5361,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,COBA,241,Nakkas,2238,2238_1_0119_UTARL_1 - Exam,Scheduled,MAIN,7,15
OPMA,5364,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:15 PM,10:45 PM,COBA,153,Koganti,2238,2238_1_0118_UTARL_1 - Exam,Scheduled,MAIN,22,25
OPMA,5364,2,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,COBA,150,Koganti,2238,2238_1_0308_UTARL_1 - Exam,Scheduled,MAIN,22,30
OPMA,5365,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,COBA,149,Prater,2238,2238_1_0120_UTARL_1 - Exam,Scheduled,MAIN,1,22
PAPP,5306,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,ARCH,405,Kim,2238,2238_1_0581_UTARL_1 - Exam,Scheduled,MAIN,4,25
PAPP,5329,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,5:30 PM,8:00 PM,ARCH,103G,Mistur,2238,-,Scheduled,MAIN,8,25
PAPP,5345,1,SEM/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,ARCH,404,Sloan,2238,-,Scheduled,MAIN,12,25
PAPP,5350,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ARCH,304,Rodriguez,2238,-,Scheduled,MAIN,9,25
PAPP,5399,1,PRA/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ARCH,109,Portugal,2238,-,Scheduled,MAIN,5,25
PAPP,6301,1,SEM/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ARCH,103G,Pan,2238,2238_1_0580_UTARL_1 - Exam,Scheduled,MAIN,5,25
PAPP,6306,1,SEM/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,ARCH,405,Kim,2238,2238_1_0581_UTARL_1 - Exam,Scheduled,MAIN,11,20
PAPP,6320,1,SEM/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,ARCH,304,Bezboruah,2238,-,Scheduled,MAIN,5,20
PAPP,6340,1,SEM/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,ARCH,109,Coursey,2238,-,Scheduled,MAIN,6,20
PAPP,6346,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,5:30 PM,8:00 PM,ARCH,401,Nwakpuda,2238,2238_1_0579_UTARL_1 - Exam,Scheduled,MAIN,1,10
PCOM,2301,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,265,Harris,2238,-,Scheduled,MAIN,14,24
PCOM,3320,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,COBA,154,Jordan,2238,2238_1_0142_UTARL_1 - Exam,Scheduled,MAIN,2,2
PHIL,1301,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,PH,110,Parker Ryan,2238,-,Scheduled,MAIN,22,30
PHIL,1304,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,PH,110,Parker Ryan,2238,-,Scheduled,MAIN,29,30
PHIL,1304,3,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,PH,110,House,2238,-,Scheduled,MAIN,37,37
PHIL,1304,4,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,LS,424,House,2238,-,Scheduled,MAIN,45,43
PHIL,1304,7,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,PH,207,House,2238,-,Scheduled,MAIN,30,30
PHIL,1304,8,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SWSH,423,House,2238,-,Scheduled,MAIN,30,30
PHIL,2300,3,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,PH,110,Williford,2238,-,Scheduled,MAIN,29,30
PHIL,2300,4,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,205,Roelofs,2238,-,Scheduled,MAIN,35,35
PHIL,2300,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,205,Roelofs,2238,-,Scheduled,MAIN,35,35
PHIL,2311,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SH,129,Hermes,2238,-,Scheduled,MAIN,40,40
PHIL,2311,3,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,125,Hermes,2238,-,Scheduled,MAIN,40,40
PHIL,2314,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,PH,110,Parker Ryan,2238,-,Scheduled,MAIN,26,35
PHIL,3303,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SH,105,Williford,2238,-,Scheduled,MAIN,12,25
PHIL,3315,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,PH,206,Byrd,2238,-,Scheduled,MAIN,19,30
PHIL,3318,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,SWSH,428,Hermes,2238,-,Scheduled,MAIN,16,25
PHIL,3319,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,LS,101,Shupe,2238,-,Scheduled,MAIN,40,40
PHIL,3319,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SH,205,Shupe,2238,-,Scheduled,MAIN,25,25
PHIL,3324,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,PH,110,House,2238,-,Scheduled,MAIN,11,25
PHYS,1300,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,LS,428,Jaafari,2238,-,Scheduled,MAIN,21,25
PHYS,1301,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,103,Moten,2238,-,Scheduled,MAIN,69,80
PHYS,1441,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,121,Jaafari,2238,-,Scheduled,MAIN,50,135
PHYS,1441,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SH,100,Spurlock,2238,-,Scheduled,MAIN,157,160
PHYS,1441,4,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,100,Jaafari,2238,-,Scheduled,MAIN,112,162
PHYS,1442,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,SH,121,Yarbrough,2238,-,Scheduled,MAIN,38,100
PHYS,1442,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,103,Moten,2238,-,Scheduled,MAIN,45,80
PHYS,1443,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SH,121,Chirayath,2238,-,Scheduled,MAIN,139,140
PHYS,1443,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SH,100,Spurlock,2238,-,Scheduled,MAIN,164,163
PHYS,1443,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,332,Koymen,2238,-,Scheduled,MAIN,26,26
PHYS,1444,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,100,Spurlock,2238,-,Scheduled,MAIN,163,163
PHYS,1444,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SH,101,Yu,2238,-,Scheduled,MAIN,138,160
PHYS,2311,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,125,Hadavand,2238,-,Scheduled,MAIN,23,48
PHYS,3315,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,315,Weinberg,2238,-,Scheduled,MAIN,14,20
PHYS,3321,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,125,Deng,2238,-,Scheduled,MAIN,21,48
PHYS,3342,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,205,Chen,2238,2238_1_0587_UTARL_1 - Exam,Scheduled,MAIN,11,15
PHYS,3455,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,105,Weiss,2238,-,Scheduled,MAIN,9,30
PHYS,4315,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SH,129,Ngai,2238,-,Scheduled,MAIN,23,47
PHYS,4326,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,105,Asaadi,2238,-,Scheduled,MAIN,31,35
PHYS,4343,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,SH,226,Hale,2238,2238_1_0463_UTARL_1 - Exam,Scheduled,MAIN,4,12
PHYS,5307,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SWSH,430,Castillo Fernandez,2238,-,Scheduled,MAIN,19,35
PHYS,5310,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,315,Zhang,2238,-,Scheduled,MAIN,15,20
PHYS,5311,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,315,Huda,2238,-,Scheduled,MAIN,13,20
PHYS,5313,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SWSH,430,Wilder,2238,-,Scheduled,MAIN,10,20
PHYS,5326,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,UH,08,Jones,2238,-,Scheduled,MAIN,7,20
PHYS,5391,1,SEM/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,TH,102,Cuntz,2238,-,Scheduled,MAIN,5,15
PHYS,5391,2,SEM/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,129,Musielak,2238,-,Scheduled,MAIN,10,15
PHYS,5391,3,SEM/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SH,129,Chi,2238,2238_1_0047_UTARL_1 - Exam,Scheduled,MAIN,10,10
PHYS,5391,4,SEM/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,205,Chen,2238,2238_1_0587_UTARL_1 - Exam,Scheduled,MAIN,2,5
PLAN,4305,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,5:30 PM,8:00 PM,ARCH,304,Hobbs,2238,-,Scheduled,MAIN,13,25
PLAN,4395,5,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,ARCH,330,Anjomani,2238,2238_1_0573_UTARL_1 - Exam,Scheduled,MAIN,1,5
